ts,open,high,low,close,adjclose,volume,dt
1163773800,139.92999267578125,140.42999267578125,139.72999572753906,140.4199981689453,97.6609878540039,56353800,2006-11-17 14:30:00
1164033000,140.3000030517578,140.74000549316406,139.94000244140625,140.5,97.71659851074219,69174200,2006-11-20 14:30:00
1164119400,140.49000549316406,140.6699981689453,140.2899932861328,140.63999938964844,97.81396484375,51367900,2006-11-21 14:30:00
1164205800,140.75,141.16000366210938,140.5,140.9199981689453,98.0086669921875,45505300,2006-11-22 14:30:00
1164378600,140.24000549316406,140.83999633789062,140.1999969482422,140.35000610351562,97.6123046875,30998000,2006-11-24 14:30:00
1164637800,140.27999877929688,140.35000610351562,138.3800048828125,138.4199981689453,96.26998901367188,84545100,2006-11-27 14:30:00
1164724200,138.24000549316406,139.16000366210938,138.11000061035156,139.02000427246094,96.68730163574219,106652900,2006-11-28 14:30:00
1164810600,139.47000122070312,140.52999877929688,139.0800018310547,140.47000122070312,97.69573974609375,90034900,2006-11-29 14:30:00
1164897000,140.44000244140625,141.0500030517578,139.75999450683594,140.52999877929688,97.73744201660156,83994300,2006-11-30 14:30:00
1164983400,140.52999877929688,140.66000366210938,138.97000122070312,140.22000122070312,97.5218505859375,126080000,2006-12-01 14:30:00
1165242600,140.25,141.5500030517578,140.22999572753906,141.2899932861328,98.26602172851562,87813200,2006-12-04 14:30:00
1165329000,141.55999755859375,141.9600067138672,141.25999450683594,141.89999389648438,98.6903305053711,73374400,2006-12-05 14:30:00
1165415400,141.8699951171875,142.07000732421875,141.5,141.77999877929688,98.60679626464844,53253200,2006-12-06 14:30:00
1165501800,142.02999877929688,142.3000030517578,141.11000061035156,141.16000366210938,98.17564392089844,62857400,2006-12-07 14:30:00
1165588200,141.1300048828125,141.89999389648438,140.77999877929688,141.4199981689453,98.3564453125,79625500,2006-12-08 14:30:00
1165847400,141.4199981689453,142.08999633789062,141.33999633789062,141.8300018310547,98.64158630371094,39779400,2006-12-11 14:30:00
1165933800,141.69000244140625,141.8699951171875,140.88999938964844,141.72000122070312,98.56510162353516,77451600,2006-12-12 14:30:00
1166020200,142.22999572753906,142.33999633789062,141.55999755859375,141.8699951171875,98.66944122314453,55520200,2006-12-13 14:30:00
1166106600,141.86000061035156,143.24000549316406,141.83999633789062,143.1199951171875,99.538818359375,64755200,2006-12-14 14:30:00
1166193000,142.63999938964844,142.88999938964844,142.24000549316406,142.33999633789062,99.54790496826172,70857400,2006-12-15 14:30:00
1166452200,142.5399932861328,142.8800048828125,141.75,141.9499969482422,99.27515411376953,48954600,2006-12-18 14:30:00
1166538600,141.5500030517578,142.55999755859375,141.19000244140625,142.22000122070312,99.46395874023438,65023600,2006-12-19 14:30:00
1166625000,142.27999877929688,142.66000366210938,142.00999450683594,142.13999938964844,99.40804290771484,41469600,2006-12-20 14:30:00
1166711400,142.27000427246094,142.42999267578125,141.32000732421875,141.6199951171875,99.04432678222656,48698400,2006-12-21 14:30:00
1166797800,141.63999938964844,141.64999389648438,140.6699981689453,140.75,98.43589782714844,62069100,2006-12-22 14:30:00
1167143400,140.80999755859375,141.61000061035156,140.77999877929688,141.5800018310547,99.01634979248047,32696900,2006-12-26 14:30:00
1167229800,141.8699951171875,142.60000610351562,141.8300018310547,142.50999450683594,99.66678619384766,39727100,2006-12-27 14:30:00
1167316200,142.41000366210938,142.6999969482422,141.99000549316406,142.2100067138672,99.45698547363281,37288800,2006-12-28 14:30:00
1167402600,142.05999755859375,142.5399932861328,141.42999267578125,141.6199951171875,99.04432678222656,45461200,2006-12-29 14:30:00
1167834600,142.25,142.86000061035156,140.57000732421875,141.3699951171875,98.8695068359375,94807600,2007-01-03 14:30:00
1167921000,141.22999572753906,142.0500030517578,140.61000061035156,141.6699981689453,99.07933807373047,69620600,2007-01-04 14:30:00
1168007400,141.3300018310547,141.39999389648438,140.3800048828125,140.5399932861328,98.28899383544922,76645300,2007-01-05 14:30:00
1168266600,140.82000732421875,141.41000366210938,140.25,141.19000244140625,98.74363708496094,71655000,2007-01-08 14:30:00
1168353000,141.30999755859375,141.60000610351562,140.39999389648438,141.07000732421875,98.6596450805664,75680100,2007-01-09 14:30:00
1168439400,140.5800018310547,141.57000732421875,140.3000030517578,141.5399932861328,98.9883804321289,72428000,2007-01-10 14:30:00
1168525800,141.5800018310547,142.6199951171875,141.5,142.16000366210938,99.42198944091797,54476800,2007-01-11 14:30:00
1168612200,142.14999389648438,143.24000549316406,142.11000061035156,143.24000549316406,100.17727661132812,55370600,2007-01-12 14:30:00
1168957800,143.07000732421875,143.44000244140625,142.72999572753906,142.9600067138672,99.98149108886719,44871300,2007-01-16 14:30:00
1169044200,142.85000610351562,143.4600067138672,142.72999572753906,143.02000427246094,100.02349090576172,50241400,2007-01-17 14:30:00
1169130600,143.1699981689453,143.25999450683594,142.30999755859375,142.5399932861328,99.68771362304688,68177300,2007-01-18 14:30:00
1169217000,142.5399932861328,143.10000610351562,142.4600067138672,142.82000732421875,99.88360595703125,56973000,2007-01-19 14:30:00
1169476200,143.07000732421875,143.10000610351562,141.92999267578125,142.3800048828125,99.57585144042969,60253600,2007-01-22 14:30:00
1169562600,142.25999450683594,143.0800018310547,142.05999755859375,142.8000030517578,99.86962127685547,54064400,2007-01-23 14:30:00
1169649000,142.97000122070312,143.97999572753906,142.91000366210938,143.9499969482422,100.67388916015625,55834700,2007-01-24 14:30:00
1169735400,143.86000061035156,143.9199981689453,142.00999450683594,142.25999450683594,99.49195098876953,73583800,2007-01-25 14:30:00
1169821800,142.57000732421875,142.64999389648438,141.5800018310547,142.1300048828125,99.4010009765625,67255600,2007-01-26 14:30:00
1170081000,142.19000244140625,142.8000030517578,141.74000549316406,142.0500030517578,99.34508514404297,66114600,2007-01-29 14:30:00
1170167400,142.35000610351562,142.86000061035156,142.05999755859375,142.7899932861328,99.86258697509766,70407600,2007-01-30 14:30:00
1170253800,142.6300048828125,144.1300048828125,142.39999389648438,143.75,100.53397369384766,91868600,2007-01-31 14:30:00
1170340200,144.14999389648438,144.66000366210938,143.91000366210938,144.61000061035156,101.13545227050781,69312400,2007-02-01 14:30:00
1170426600,144.72999572753906,144.9499969482422,144.3800048828125,144.80999755859375,101.27529907226562,49607000,2007-02-02 14:30:00
1170685800,144.6999969482422,144.94000244140625,144.33999633789062,144.85000610351562,101.30328369140625,45705300,2007-02-05 14:30:00
1170772200,144.97000122070312,145.02999877929688,144.3300018310547,144.88999938964844,101.33129119873047,57081300,2007-02-06 14:30:00
1170858600,145.1199951171875,145.36000061035156,144.57000732421875,145.2100067138672,101.55508422851562,55669700,2007-02-07 14:30:00
1170945000,144.77999877929688,145.1199951171875,144.27000427246094,145.02000427246094,101.42223358154297,70641000,2007-02-08 14:30:00
1171031400,145.05999755859375,145.3300018310547,143.38999938964844,143.94000244140625,100.66683197021484,79084400,2007-02-09 14:30:00
1171290600,143.94000244140625,144.0399932861328,143.19000244140625,143.4499969482422,100.32415771484375,65657000,2007-02-12 14:30:00
1171377000,143.77000427246094,144.89999389648438,143.75999450683594,144.66000366210938,101.17045593261719,64081800,2007-02-13 14:30:00
1171463400,144.8000030517578,145.89999389648438,144.77999877929688,145.61000061035156,101.83483123779297,66039400,2007-02-14 14:30:00
1171549800,145.6699981689453,145.9499969482422,145.42999267578125,145.8000030517578,101.96771240234375,38715200,2007-02-15 14:30:00
1171636200,145.44000244140625,145.75999450683594,145.22999572753906,145.72999572753906,101.91875457763672,39841800,2007-02-16 14:30:00
1171981800,145.55999755859375,146.1999969482422,145.0,146.0399932861328,102.13552856445312,56911800,2007-02-20 14:30:00
1172068200,145.61000061035156,146.07000732421875,145.35000610351562,145.97999572753906,102.09355926513672,63971600,2007-02-21 14:30:00
1172154600,146.0500030517578,146.4199981689453,145.1699981689453,145.8699951171875,102.01664733886719,79067400,2007-02-22 14:30:00
1172241000,145.74000549316406,145.7899932861328,145.02999877929688,145.3000030517578,101.61800384521484,71966200,2007-02-23 14:30:00
1172500200,145.8300018310547,145.9499969482422,144.75,145.1699981689453,101.527099609375,69192800,2007-02-26 14:30:00
1172586600,143.8800048828125,144.1999969482422,139.0,139.5,97.56166076660156,274466500,2007-02-27 14:30:00
1172673000,140.38999938964844,141.97999572753906,139.8000030517578,140.92999267578125,98.56177520751953,177536300,2007-02-28 14:30:00
1172759400,139.33999633789062,141.25,138.0500030517578,140.50999450683594,98.26805114746094,212828600,2007-03-01 14:30:00
1172845800,140.0500030517578,140.66000366210938,138.66000366210938,138.6699981689453,96.98118591308594,162574000,2007-03-02 14:30:00
1173105000,137.92999267578125,139.5800018310547,137.3300018310547,137.35000610351562,96.05802154541016,143750400,2007-03-05 14:30:00
1173191400,138.77999877929688,140.1199951171875,137.72000122070312,139.6999969482422,97.70157623291016,143333300,2007-03-06 14:30:00
1173277800,139.58999633789062,140.4600067138672,139.39999389648438,139.55999755859375,97.60363006591797,115144900,2007-03-07 14:30:00
1173364200,140.5399932861328,141.16000366210938,140.07000732421875,140.74000549316406,98.42888641357422,117891600,2007-03-08 14:30:00
1173450600,141.30999755859375,141.4199981689453,140.0800018310547,140.77999877929688,98.45686340332031,107765100,2007-03-09 14:30:00
1173706200,140.4199981689453,141.33999633789062,140.16000366210938,140.99000549316406,98.60372924804688,80366900,2007-03-12 13:30:00
1173792600,140.17999267578125,140.77000427246094,138.0399932861328,138.25,96.6875,190605200,2007-03-13 13:30:00
1173879000,138.42999267578125,139.36000061035156,136.75,139.27999877929688,97.40784454345703,231853800,2007-03-14 13:30:00
1173965400,138.97000122070312,139.99000549316406,138.8000030517578,139.47000122070312,97.54071807861328,132435900,2007-03-15 13:30:00
1174051800,139.30999755859375,139.6300048828125,138.1199951171875,138.52999877929688,97.267578125,121531600,2007-03-16 13:30:00
1174311000,139.25999450683594,140.3300018310547,139.14999389648438,140.1999969482422,98.4401626586914,96161200,2007-03-19 13:30:00
1174397400,140.0800018310547,141.0500030517578,139.9600067138672,140.97000122070312,98.98079681396484,82147400,2007-03-20 13:30:00
1174483800,141.10000610351562,143.64999389648438,140.82000732421875,143.2899932861328,100.60973358154297,152368700,2007-03-21 13:30:00
1174570200,143.47999572753906,143.67999267578125,142.7899932861328,143.17999267578125,100.53250122070312,118942200,2007-03-22 13:30:00
1174656600,143.27999877929688,143.80999755859375,143.14999389648438,143.38999938964844,100.67996978759766,74416800,2007-03-23 13:30:00
1174915800,143.5,143.64999389648438,142.08999633789062,143.1999969482422,100.54653930664062,113787500,2007-03-26 13:30:00
1175002200,143.1199951171875,143.16000366210938,142.38999938964844,142.86000061035156,100.30781555175781,99864600,2007-03-27 13:30:00
1175088600,142.13999938964844,142.47000122070312,141.25999450683594,141.82000732421875,99.5776138305664,152907900,2007-03-28 13:30:00
1175175000,142.5399932861328,142.61000061035156,141.19000244140625,141.97000122070312,99.68292236328125,139432700,2007-03-29 13:30:00
1175261400,142.24000549316406,142.83999633789062,140.55999755859375,142.0,99.7039566040039,128194100,2007-03-30 13:30:00
1175520600,142.16000366210938,142.4600067138672,141.47999572753906,142.16000366210938,99.8162841796875,79416400,2007-04-02 13:30:00
1175607000,142.97000122070312,143.97999572753906,142.91000366210938,143.69000244140625,100.89064025878906,82417800,2007-04-03 13:30:00
1175693400,143.69000244140625,143.9499969482422,143.16000366210938,143.85000610351562,101.00292205810547,63995200,2007-04-04 13:30:00
1175779800,143.6699981689453,144.44000244140625,143.61000061035156,144.24000549316406,101.27677154541016,46822800,2007-04-05 13:30:00
1176125400,144.64999389648438,144.8000030517578,144.14999389648438,144.44000244140625,101.41722106933594,50967400,2007-04-09 13:30:00
1176211800,144.3300018310547,144.85000610351562,144.27000427246094,144.61000061035156,101.53656768798828,56620000,2007-04-10 13:30:00
1176298200,144.82000732421875,144.86000061035156,143.5399932861328,144.02000427246094,101.1222915649414,106365700,2007-04-11 13:30:00
1176384600,143.74000549316406,144.9199981689453,143.33999633789062,144.66000366210938,101.57174682617188,115534400,2007-04-12 13:30:00
1176471000,144.89999389648438,145.32000732421875,144.36000061035156,145.32000732421875,102.03507995605469,84287000,2007-04-13 13:30:00
1176730200,145.8300018310547,146.86000061035156,145.82000732421875,146.6999969482422,103.00404357910156,83064600,2007-04-16 13:30:00
1176816600,146.97000122070312,147.39999389648438,146.64999389648438,147.08999633789062,103.27787780761719,108424100,2007-04-17 13:30:00
1176903000,146.60000610351562,147.6999969482422,146.57000732421875,147.27000427246094,103.40426635742188,88345300,2007-04-18 13:30:00
1176989400,146.5500030517578,147.39999389648438,146.36000061035156,147.22999572753906,103.37621307373047,102947700,2007-04-19 13:30:00
1177075800,148.22000122070312,148.6199951171875,147.0399932861328,148.6199951171875,104.3521728515625,124114100,2007-04-20 13:30:00
1177335000,148.3699951171875,148.72999572753906,147.97000122070312,148.05999755859375,103.95893096923828,77270800,2007-04-23 13:30:00
1177421400,148.22999572753906,148.39999389648438,147.32000732421875,148.1199951171875,104.00111389160156,114471000,2007-04-24 13:30:00
1177507800,148.72999572753906,149.66000366210938,148.02000427246094,149.47999572753906,104.95599365234375,108418800,2007-04-25 13:30:00
1177594200,149.49000549316406,149.8000030517578,149.10000610351562,149.64999389648438,105.07535552978516,88741600,2007-04-26 13:30:00
1177680600,149.08999633789062,149.74000549316406,148.83999633789062,149.52999877929688,104.99113464355469,108191100,2007-04-27 13:30:00
1177939800,149.63999938964844,149.74000549316406,148.2100067138672,148.2899932861328,104.12044525146484,100874100,2007-04-30 13:30:00
1178026200,148.4199981689453,149.47000122070312,147.6699981689453,148.6699981689453,104.38725280761719,134342700,2007-05-01 13:30:00
1178112600,148.89999389648438,149.9499969482422,148.75,149.5399932861328,104.99810028076172,87129800,2007-05-02 13:30:00
1178199000,149.97000122070312,150.39999389648438,149.72999572753906,150.35000610351562,105.56690979003906,86569700,2007-05-03 13:30:00
1178285400,150.75,151.1199951171875,150.22000122070312,150.9199981689453,105.96707153320312,96409000,2007-05-04 13:30:00
1178544600,150.8800048828125,151.1999969482422,150.80999755859375,150.9499969482422,105.98811340332031,63461400,2007-05-07 13:30:00
1178631000,150.5800018310547,150.9199981689453,150.1300048828125,150.75,105.84774780273438,80584000,2007-05-08 13:30:00
1178717400,150.63999938964844,152.82000732421875,150.3699951171875,151.16000366210938,106.13561248779297,102070100,2007-05-09 13:30:00
1178803800,150.72999572753906,151.02000427246094,149.27000427246094,149.5800018310547,105.0262222290039,153617800,2007-05-10 13:30:00
1178890200,149.75,150.92999267578125,149.72000122070312,150.86000061035156,105.92495727539062,113408900,2007-05-11 13:30:00
1179149400,150.86000061035156,151.3000030517578,149.7899932861328,150.52999877929688,105.69328308105469,108027500,2007-05-14 13:30:00
1179235800,150.6999969482422,151.66000366210938,150.19000244140625,150.57000732421875,105.7213363647461,180673300,2007-05-15 13:30:00
1179322200,150.8000030517578,151.6300048828125,150.3800048828125,151.60000610351562,106.4445571899414,114166500,2007-05-16 13:30:00
1179408600,151.3800048828125,151.9600067138672,151.11000061035156,151.3000030517578,106.23385620117188,101132800,2007-05-17 13:30:00
1179495000,152.00999450683594,152.6199951171875,151.80999755859375,152.6199951171875,107.16078186035156,99182000,2007-05-18 13:30:00
1179754200,152.5800018310547,153.22999572753906,152.5,152.5399932861328,107.1045150756836,174664600,2007-05-21 13:30:00
1179840600,152.6999969482422,153.16000366210938,152.3800048828125,152.4199981689453,107.02027130126953,82148800,2007-05-22 13:30:00
1179927000,152.9499969482422,153.5,152.36000061035156,152.44000244140625,107.03435516357422,133786600,2007-05-23 13:30:00
1180013400,152.52999877929688,153.2100067138672,150.74000549316406,151.05999755859375,106.06537628173828,187593000,2007-05-24 13:30:00
1180099800,151.5,152.02000427246094,151.17999267578125,151.69000244140625,106.5077896118164,83309200,2007-05-25 13:30:00
1180445400,151.94000244140625,152.5,151.4499969482422,152.24000549316406,106.89393615722656,82020000,2007-05-29 13:30:00
1180531800,151.4600067138672,153.5399932861328,151.33999633789062,153.47999572753906,107.76456451416016,129013600,2007-05-30 13:30:00
1180618200,153.6699981689453,153.88999938964844,153.1199951171875,153.32000732421875,107.65226745605469,114866700,2007-05-31 13:30:00
1180704600,153.8800048828125,154.39999389648438,153.50999450683594,154.0800018310547,108.1858901977539,107771700,2007-06-01 13:30:00
1180963800,153.5399932861328,154.38999938964844,153.47999572753906,154.10000610351562,108.19991302490234,78008800,2007-06-04 13:30:00
1181050200,153.74000549316406,153.89999389648438,152.86000061035156,153.49000549316406,107.77159118652344,126917900,2007-06-05 13:30:00
1181136600,152.86000061035156,152.9499969482422,151.75,151.83999633789062,106.6130142211914,164096800,2007-06-06 13:30:00
1181223000,151.55999755859375,152.5,149.05999755859375,149.10000610351562,104.68914794921875,232414600,2007-06-07 13:30:00
1181309400,149.5800018310547,151.19000244140625,149.08999633789062,151.0399932861328,106.05133056640625,175886000,2007-06-08 13:30:00
1181568600,150.92999267578125,151.9499969482422,150.6999969482422,151.3000030517578,106.23385620117188,102015600,2007-06-11 13:30:00
1181655000,150.6699981689453,151.5399932861328,149.5500030517578,149.64999389648438,105.07535552978516,233898000,2007-06-12 13:30:00
1181741400,150.5,152.07000732421875,149.72000122070312,151.88999938964844,106.64820098876953,193208200,2007-06-13 13:30:00
1181827800,152.05999755859375,153.1199951171875,152.02999877929688,152.86000061035156,107.32925415039062,146396500,2007-06-14 13:30:00
1181914200,153.13999938964844,153.66000366210938,152.92999267578125,153.07000732421875,107.93994140625,154030800,2007-06-15 13:30:00
1182173400,153.3800048828125,153.38999938964844,152.66000366210938,152.88999938964844,107.81303405761719,88537500,2007-06-18 13:30:00
1182259800,152.5500030517578,153.3800048828125,152.36000061035156,153.27000427246094,108.08094787597656,110851700,2007-06-19 13:30:00
1182346200,153.5800018310547,153.5800018310547,150.9600067138672,151.13999938964844,106.57894897460938,177119700,2007-06-20 13:30:00
1182432600,151.0800018310547,152.11000061035156,150.25,151.97999572753906,107.17131805419922,205262000,2007-06-21 13:30:00
1182519000,151.52000427246094,151.77000427246094,149.85000610351562,150.5500030517578,106.16292572021484,204964700,2007-06-22 13:30:00
1182778200,150.24000549316406,151.25,149.02000427246094,149.8300018310547,105.65518188476562,232014400,2007-06-25 13:30:00
1182864600,150.2100067138672,150.4600067138672,148.27999877929688,148.2899932861328,104.56920623779297,198445700,2007-06-26 13:30:00
1182951000,148.1300048828125,150.57000732421875,148.05999755859375,150.39999389648438,106.05707550048828,213638000,2007-06-27 13:30:00
1183037400,150.3800048828125,151.41000366210938,149.6699981689453,150.3800048828125,106.04306030273438,157705000,2007-06-28 13:30:00
1183123800,150.89999389648438,151.64999389648438,149.14999389648438,150.42999267578125,106.07828521728516,199701800,2007-06-29 13:30:00
1183383000,150.8699951171875,151.9199981689453,150.77000427246094,151.7899932861328,107.03730010986328,103357000,2007-07-02 13:30:00
1183469400,152.17999267578125,152.5,151.99000549316406,152.33999633789062,107.42514038085938,54048400,2007-07-03 13:30:00
1183642200,152.39999389648438,152.55999755859375,151.6300048828125,152.17999267578125,107.3124008178711,89279000,2007-07-05 13:30:00
1183728600,152.3800048828125,153.1699981689453,151.92999267578125,152.97999572753906,107.87648010253906,81109000,2007-07-06 13:30:00
1183987800,153.16000366210938,153.36000061035156,152.6199951171875,153.10000610351562,107.96109008789062,72348100,2007-07-09 13:30:00
1184074200,152.2899932861328,152.61000061035156,150.77000427246094,150.9199981689453,106.42382049560547,180362600,2007-07-10 13:30:00
1184160600,150.75,152.0500030517578,150.52000427246094,151.99000549316406,107.17835235595703,175607600,2007-07-11 13:30:00
1184247000,152.3699951171875,154.75,152.33999633789062,154.38999938964844,108.87071990966797,133882500,2007-07-12 13:30:00
1184333400,154.57000732421875,155.4600067138672,154.38999938964844,154.85000610351562,109.19512939453125,111794300,2007-07-13 13:30:00
1184592600,154.99000549316406,155.52999877929688,154.5800018310547,154.8300018310547,109.18101501464844,98378700,2007-07-16 13:30:00
1184679000,154.92999267578125,155.47999572753906,154.67999267578125,154.75,109.12461853027344,126201300,2007-07-17 13:30:00
1184765400,154.22999572753906,154.8000030517578,153.3000030517578,154.47000122070312,108.92718505859375,237887400,2007-07-18 13:30:00
1184851800,155.1999969482422,155.52999877929688,154.75,155.07000732421875,109.35022735595703,145212700,2007-07-19 13:30:00
1184938200,154.88999938964844,154.99000549316406,152.8300018310547,153.5,108.24314880371094,245502500,2007-07-20 13:30:00
1185197400,154.17999267578125,154.72000122070312,153.3000030517578,153.97000122070312,108.5745849609375,121183900,2007-07-23 13:30:00
1185283800,153.1199951171875,154.27999877929688,150.75999450683594,151.3000030517578,106.69175720214844,256732400,2007-07-24 13:30:00
1185370200,152.02000427246094,152.38999938964844,150.25,151.61000061035156,106.9103775024414,265214500,2007-07-25 13:30:00
1185456600,150.19000244140625,150.8000030517578,146.38999938964844,148.02000427246094,104.37885284423828,467592500,2007-07-26 13:30:00
1185543000,148.2100067138672,148.8699951171875,145.0500030517578,145.11000061035156,102.32682800292969,422987600,2007-07-27 13:30:00
1185802200,145.92999267578125,147.80999755859375,145.2899932861328,147.3800048828125,103.92749786376953,283017500,2007-07-30 13:30:00
1185888600,148.3300018310547,149.4600067138672,145.0399932861328,145.72000122070312,102.7569580078125,316976700,2007-07-31 13:30:00
1185975000,145.17999267578125,147.00999450683594,143.9499969482422,146.42999267578125,103.25765228271484,467670000,2007-08-01 13:30:00
1186061400,146.75999450683594,147.75999450683594,145.25999450683594,147.60000610351562,104.08267211914062,294758400,2007-08-02 13:30:00
1186147800,147.27999877929688,147.5800018310547,143.1999969482422,143.8000030517578,101.4030532836914,359398200,2007-08-03 13:30:00
1186407000,144.2100067138672,146.8300018310547,142.52999877929688,146.2100067138672,103.10252380371094,324980000,2007-08-06 13:30:00
1186493400,145.94000244140625,149.0,145.22999572753906,147.77000427246094,104.20256805419922,232568700,2007-08-07 13:30:00
1186579800,148.41000366210938,150.58999633789062,147.33999633789062,149.8300018310547,105.65518188476562,274930600,2007-08-08 13:30:00
1186666200,147.42999267578125,148.9499969482422,145.2899932861328,145.38999938964844,102.52420806884766,357622100,2007-08-09 13:30:00
1186752600,144.38999938964844,146.5,143.1199951171875,144.7100067138672,102.0447006225586,411018400,2007-08-10 13:30:00
1187011800,146.5,146.88999938964844,145.02000427246094,145.22999572753906,102.4113998413086,181917200,2007-08-13 13:30:00
1187098200,145.6999969482422,146.05999755859375,142.72000122070312,143.00999450683594,100.8459243774414,264134500,2007-08-14 13:30:00
